GeneSymbol	VCaP_R1881-33	VCaP_R1881-13	VCaP_Dox-13	VCaP_Dox-32	VCaP_Vehicle-31	VCaP_Vehicle-13
TBL3	26.76484857	26.74610351	32.58233848	29.72172303	31.89976172	22.71982767
NOXO1	0.278800506	0.04172559	0.0	0.06816909	0.043224609	0.053208027
GFER	15.94738894	14.60395667	10.7056255	15.13353787	11.88676758	9.1517807
AC005606.14	0.0	0.0	0.0	0.0	0.0	0.0
SYNGR3	0.836401518	0.458981495	1.034359952	1.43155088	1.642535156	1.064160546
AC005606.15	0.0	0.0	0.0	0.0	0.0	0.0
ZNF598	49.34768955	56.70507749	50.06302166	50.37695715	40.45823437	34.2659696
NPW	0.669121214	0.667609448	1.70669392	0.409014537	1.253513672	1.38340871
RN7SL219P	0.055760101	0.04172559	0.0	0.0	0.0	0.053208027
SLC9A3R2	140.0693742	154.468136	51.92486958	64.41978959	45.55873828	37.88411545
NTHL1	9.590737404	11.22418384	10.91249749	10.83888523	12.57836133	11.65255798
TSC2	78.34294217	71.85146684	82.12818017	81.53023106	70.36966406	63.26434449
PKD1	32.9542198	34.79914248	45.71870987	47.17300994	45.77486132	33.20180905
MIR1225	0.0	0.0	0.0	0.0	0.0	0.0
RP11-304L19.1	0.055760101	0.166902362	0.20687199	0.0	0.129673828	0.106416055
RP11-304L19.3	0.111520202	0.04172559	0.0	0.06816909	0.086449219	0.053208027
AC009065.3	0.0	0.0	0.0	0.0	0.0	0.0
MIR6511B1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-304L19.4	0.0	0.0	0.0	0.0	0.0	0.0
RP11-304L19.2	0.0	0.0	0.155153993	0.06816909	0.0	0.053208027
MIR4516	0.0	0.0	0.0	0.0	0.0	0.0
MIR3180-5	0.0	0.0	0.0	0.0	0.0	0.0
RAB26	5.966330827	5.215698812	3.568541833	6.544232593	2.204455078	1.809072929
SNHG19	8.698575785	11.39108621	14.9465013	11.24789977	13.14028125	17.1329848
snoR1	0.0	0.0	0.0	0.0	0.0	0.0
TRAF7	90.33136392	88.95895895	82.07646217	75.46318209	72.70379296	62.04055986
CASKIN1	12.76906317	17.06576651	20.53204504	17.519456	20.18589258	18.3035614
MLST8	74.10517448	73.89602077	66.50934489	66.80570772	73.74118359	55.65559658
AC009065.2	0.0	0.0	0.0	0.0	0.0	0.0
BRICD5	0.94792172	1.418670077	2.017001906	1.36338179	0.648369141	1.010952519
RP11-304L19.8	0.0	0.0	0.0	0.0	0.0	0.0
PGP	21.35611875	23.90876336	16.96350321	16.08790512	5.878546874	5.693258924
E4F1	27.26668948	29.4165413	27.61741071	28.08566488	21.52585547	19.68697011
RP11-304L19.12	0.0	0.0	0.0	0.06816909	0.043224609	0.053208027
DNASE1L2	0.278800506	0.500707086	0.827487961	0.818029074	0.907716797	0.585288301
ECI1	44.49656075	42.56010231	39.04708818	43.35554093	30.55979883	25.48664509
RP11-304L19.11	0.501840911	1.251767715	0.982641954	0.818029074	0.518695312	0.638496328
RNPS1	84.25351289	84.91157667	89.21354583	87.59728002	88.39432616	74.3848222
AC009065.4	0.0	0.0	0.0	0.0	0.0	0.0
AC009065.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-304L19.13	0.111520202	0.125176771	0.413743981	0.272676358	0.172898437	0.638496328
MIR3677	0.0	0.0	0.0	0.0	0.043224609	0.0
MIR940	0.0	0.0	0.0	0.0	0.0	0.0
MIR4717	0.0	0.0	0.0	0.0	0.0	0.0
ABCA3	159.250849	198.1965549	154.8436848	122.2271775	128.031293	129.7211706
RP11-715J22.1	0.0	0.04172559	0.051717998	0.06816909	0.0	0.053208027
ABCA17P	0.390320708	0.500707086	0.775769964	0.409014537	0.69159375	0.425664219
CCNF	33.56758091	26.57920115	32.01344051	31.97130298	35.78997656	18.99526575
RP11-715J22.3	0.724881315	0.125176771	0.517179976	0.340845448	0.648369141	0.79812041
RP11-715J22.4	0.613361113	0.584158267	0.724051966	0.681690895	0.734818359	0.79812041
C16orf59	6.356651535	7.135075975	8.79205959	6.95324713	3.025722656	3.77776994
MIR6768	0.0	0.04172559	0.0	0.0	0.0	0.0
RP11-715J22.2	0.167280304	0.292079133	0.775769964	0.340845448	0.605144531	0.319248164
NTN3	1.170962125	1.168316534	1.448103932	2.113241775	2.550251953	1.117368574
TBC1D24	20.96579805	24.03394013	27.7725647	27.33580489	21.87165234	20.85754671
RP11-715J22.6	1.505522732	0.751060629	1.913565911	2.045072685	2.118005859	1.915488984
RP11-20I23.1	0.0	0.0	0.0	0.0	0.0	0.0
ATP6V0C	13.8842652	10.89037912	7.395673655	9.339165263	6.310792968	5.427218787
RP11-20I23.3	0.0	0.0	0.0	0.0	0.043224609	0.0
RP11-20I23.2	0.223040405	0.292079133	0.568897973	0.136338179	0.259347656	0.319248164
AMDHD2	5.63177022	5.507777946	7.861135633	6.271556235	8.299124999	7.449123825
CEMP1	0.0	0.0	0.0	0.0	0.0	0.0
MIR3178	0.278800506	0.04172559	0.155153993	0.204507269	0.0	0.053208027
PDPK1	39.53391174	45.52261924	35.27167435	32.5166557	32.7642539	36.0218345
RP11-20I23.13	0.446080809	0.667609448	0.568897973	0.136338179	0.259347656	0.425664219
RP11-20I23.11	0.0	0.0	0.0	0.0	0.0	0.0
RP11-20I23.8	0.278800506	0.500707086	0.930923957	0.477183627	0.69159375	0.159624082
RP11-20I23.6	0.557601012	0.250353543	0.103435995	0.136338179	0.172898437	0.212832109
RP11-20I23.7	0.0	0.0	0.0	0.0	0.0	0.0
RP11-20I23.5	0.669121214	0.542432676	0.465461978	0.545352716	0.432246094	0.372456191
RP11-20I23.10	0.0	0.0	0.051717998	0.0	0.043224609	0.106416055
CTD-3126B10.2	0.892161619	0.625883857	0.517179976	1.090705432	1.080615234	0.212832109
CTD-3126B10.1	0.0	0.0	0.0	0.0	0.0	0.0
AC141586.5	2.230404047	2.378358658	1.810129915	1.908734506	2.290904297	1.170576601
PDPK2P	0.836401518	1.585572439	1.603257925	1.295212701	1.296738281	1.010952519
CTD-3126B10.5	0.111520202	0.04172559	0.051717998	0.204507269	0.043224609	0.053208027
CTD-3126B10.4	0.055760101	0.083451181	0.103435995	0.06816909	0.043224609	0.212832109
CTD-2270P14.1	7.248813154	8.38684369	10.86077949	9.611841621	7.175285156	8.14082818
KCTD5	41.03943447	38.17891531	36.77149628	35.7206029	30.68947265	32.35048061
CTD-2270P14.2	0.0	0.0	0.0	0.06816909	0.0	0.0
PRSS27	0.724881315	0.751060629	0.775769964	0.818029074	2.03155664	1.010952519
AC092117.1	0.0	0.0	0.0	0.0	0.0	0.0
SRRM2-AS1	2.230404047	2.253181887	2.844489867	2.79493267	2.420578125	2.97964953
SRRM2	446.3038499	447.3817813	484.7527914	452.3019089	423.6443964	444.2870281
AC092117.2	0.0	0.0	0.0	0.0	0.0	0.0
TCEB2	64.06835626	56.70507749	50.58020164	54.05808798	37.51896093	31.02027993
CTD-2270P14.5	1.282482327	0.8762374	1.086077949	0.749859985	1.512861328	1.010952519
PRSS33	0.0	0.0	0.051717998	0.0	0.0	0.0
PRSS41	0.0	0.0	0.0	0.0	0.0	0.0
PRSS21	0.055760101	0.0	0.051717998	0.0	0.0	0.0
EIF1P4	0.0	0.0	0.0	0.0	0.0	0.0
ZG16B	36.74590668	32.12870468	21.72155899	23.10932134	22.52002148	18.99526575
PRSS30P	0.390320708	0.125176771	0.310307986	0.409014537	0.302572266	0.319248164
PRSS22	0.501840911	0.917962991	0.20687199	0.204507269	0.216123047	0.053208027
LA16c-325D7.1	0.0	0.0	0.051717998	0.06816909	0.0	0.0
LA16c-325D7.2	0.055760101	0.125176771	0.155153993	0.0	0.086449219	0.0
FLYWCH2	9.646497505	8.3451181	4.2925938	6.544232593	6.397242187	3.990602049
FLYWCH1	13.9400253	14.68740786	10.55047151	12.88395792	10.93582617	8.194036208
RPL23AP86	0.0	0.0	0.0	0.0	0.0	0.0
LA16c-321D4.2	0.055760101	0.0	0.051717998	0.0	0.0	0.053208027
KREMEN2	2.230404047	3.630126373	4.654619783	2.658594491	2.420578125	1.862280956
PKMYT1	10.53865912	13.26873778	19.49768509	11.86142157	6.397242187	4.948346541
PAQR4	24.47868442	33.96463067	17.89442716	14.9290306	5.619199218	5.480426814
LA16c-380H5.6	0.0	0.0	0.051717998	0.0	0.043224609	0.0
LA16c-380H5.3	0.0	0.083451181	0.103435995	0.06816909	0.086449219	0.106416055
LA16c-380H5.1	0.0	0.04172559	0.258589988	0.136338179	0.086449219	0.0
LA16c-380H5.2	0.0	0.083451181	0.051717998	0.06816909	0.0	0.0
LA16c-380H5.5	0.055760101	0.375530314	0.413743981	0.06816909	0.389021484	0.212832109
CLDN9	0.055760101	0.166902362	0.258589988	0.272676358	0.216123047	0.212832109
CLDN6	0.0	0.04172559	0.0	0.06816909	0.0	0.0
TNFRSF12A	0.223040405	0.542432676	0.310307986	0.204507269	0.043224609	0.266040137
HCFC1R1	8.364015178	8.929276367	8.326597611	8.043952562	9.682312499	5.586842869
THOC6	12.99210358	12.97665865	11.73998545	11.58874522	12.4486875	10.16273322
CCDC64B	4.516568196	6.71782007	6.775057684	6.544232593	5.230177734	6.172131169
RP11-473M20.5	0.167280304	0.500707086	0.20687199	0.477183627	0.389021484	0.638496328
MMP25	1.561282833	1.210042124	1.137795947	1.840565417	2.07478125	1.064160546
MMP25-AS1	1.003681821	2.086279525	2.327309891	2.113241775	2.550251953	2.021905038
IL32	0.055760101	0.166902362	0.310307986	0.340845448	0.259347656	0.159624082
RNU1-125P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-473M20.9	0.0	0.0	0.0	0.0	0.0	0.0
RNU1-22P	0.0	0.0	0.0	0.0	0.0	0.0
ZSCAN10	0.0	0.0	0.051717998	0.0	0.0	0.0
RP11-473M20.11	0.0	0.083451181	0.155153993	0.136338179	0.0	0.106416055
ZNF213-AS1	2.676484857	1.919377163	3.723695826	2.045072685	3.025722656	4.256642186
ZNF205	7.806414166	6.384015346	7.137083667	7.362261667	8.94749414	6.331755251
ZNF213	13.60546469	11.47453739	10.86077949	14.45184698	16.1227793	12.0782222
CASP16P	0.167280304	0.125176771	0.413743981	0.204507269	0.302572266	0.319248164
RP11-473M20.16	0.055760101	0.04172559	0.103435995	0.0	0.043224609	0.053208027
AJ003147.8	0.0	0.0	0.0	0.0	0.043224609	0.0
AJ003147.9	0.0	0.0	0.0	0.0	0.0	0.0
OR1F1	0.0	0.0	0.0	0.0	0.0	0.0
OR1F2P	0.0	0.0	0.0	0.0	0.0	0.0
ZNF200	8.810095987	7.886136604	7.861135633	7.771276204	7.607531249	8.14082818
MEFV	0.111520202	0.04172559	0.051717998	0.136338179	0.043224609	0.106416055
LINC00921	0.111520202	0.208627952	0.517179976	0.272676358	0.734818359	0.425664219
ZNF263	38.69751022	34.75741689	39.71942215	42.40117368	40.19888672	38.30977967
AJ003147.11	0.055760101	0.04172559	0.0	0.0	0.043224609	0.106416055
LA16c-360H6.1	0.111520202	0.0	0.155153993	0.06816909	0.172898437	0.053208027
TIGD7	2.286164149	2.336633068	2.896207865	2.79493267	2.679925781	3.139273612
ZNF75A	17.39715157	18.73479013	23.42825291	24.20002678	19.88332031	22.45378753
LA16c-360H6.3	0.0	0.0	0.0	0.0	0.0	0.0
LA16c-360H6.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-433P17.1	0.0	0.0	0.0	0.0	0.0	0.0
OR2C1	0.0	0.0	0.103435995	0.0	0.0	0.0
LA16c-306E5.2	0.0	0.083451181	0.0	0.06816909	0.0	0.106416055
MTCO1P28	0.0	0.04172559	0.0	0.0	0.0	0.0
MTND1P8	0.0	0.0	0.0	0.0	0.0	0.0
MTRNR2L4	0.0	0.0	0.0	0.0	0.0	0.0
ZSCAN32	0.724881315	0.500707086	0.672333969	0.818029074	0.69159375	0.638496328
ZNF174	8.252494975	9.17962991	7.602545645	8.452967099	7.823654296	8.406868317
ZNF597	0.0	0.04172559	0.103435995	0.06816909	0.043224609	0.159624082
NAA60	105.3865912	102.6866782	82.43848815	84.87051644	75.6430664	62.04055986
LA16c-306E5.3	0.0	0.0	0.0	0.0	0.0	0.0
MIR6126	0.0	0.0	0.0	0.0	0.0	0.0
C16orf90	0.0	0.04172559	0.0	0.0	0.043224609	0.106416055
LA16c-306E5.1	0.111520202	0.083451181	0.051717998	0.136338179	0.0	0.0
CLUAP1	7.583373761	7.385429518	11.58483146	10.77071614	14.95571484	12.71671853
LA16c-390H2.1	0.0	0.0	0.0	0.0	0.0	0.0
NLRC3	0.390320708	0.584158267	0.879205959	0.749859985	1.037390625	0.957744492
LA16c-390H2.4	0.0	0.0	0.0	0.0	0.0	0.0
RP11-461A8.1	0.0	0.0	0.0	0.0	0.0	0.0
SLX4	10.14833842	7.009899204	7.29223766	9.407334353	6.483691406	3.511729803
DNASE1	39.86847235	48.10960585	32.94436446	29.78989212	29.34950976	27.72138224
RP11-461A8.4	0.892161619	1.502121258	1.810129915	1.43155088	1.901882812	1.543032792
TRAP1	66.68908102	75.06433731	90.60993177	80.91670925	96.47732812	95.0295368
RP11-461A8.5	0.0	0.0	0.0	0.0	0.0	0.0
CREBBP	137.3928893	110.2390101	110.0558989	125.4311247	136.2007441	109.7149523
RP11-95J11.1	0.0	0.0	0.0	0.06816909	0.0	0.0
RP11-462G12.2	0.055760101	0.04172559	0.0	0.0	0.086449219	0.159624082
RP11-462G12.1	0.223040405	0.125176771	0.20687199	0.06816909	0.172898437	0.106416055
ADCY9	8.029454571	9.555160224	7.964571628	8.793812547	10.02810937	8.566492399
RP11-462G12.4	0.0	0.0	0.0	0.0	0.0	0.0
RP11-95P2.4	0.0	0.0	0.0	0.0	0.0	0.0
RP11-95P2.3	0.167280304	0.208627952	0.258589988	0.136338179	0.172898437	0.159624082
SRL	0.167280304	0.04172559	0.051717998	0.06816909	0.043224609	0.212832109
LINC01569	1.170962125	0.709335038	0.879205959	0.954367253	1.426412109	1.489824765
TFAP4	15.11098742	15.64709644	24.51433086	22.49579954	40.41500976	31.02027993
GLIS2	2.34192425	2.336633068	2.534181882	1.704227238	3.155396484	3.298897694
GLIS2-AS1	0.055760101	0.0	0.051717998	0.0	0.129673828	0.053208027
PAM16	0.94792172	1.835925982	2.017001906	1.636058148	2.161230469	1.755864902
RP11-295D4.1	0.557601012	0.292079133	0.20687199	0.204507269	0.389021484	0.159624082
CORO7-PAM16	0.0	0.0	0.0	0.0	0.0	0.0
RP11-295D4.3	0.055760101	0.208627952	0.879205959	0.136338179	0.345796875	0.744912383
CORO7	0.836401518	0.709335038	0.620615971	0.545352716	0.648369141	0.425664219
VASN	27.54548999	27.12163382	20.48032704	16.15607421	25.89154101	18.19714534
DNAJA3	69.97892699	77.52614715	77.93902236	72.8045876	77.76107226	75.44898274
RP11-295D4.4	0.0	0.125176771	0.0	0.06816909	0.043224609	0.159624082
RP11-295D4.5	0.0	0.04172559	0.051717998	0.0	0.0	0.0
RP11-295D4.7	0.0	0.0	0.051717998	0.0	0.043224609	0.053208027
NMRAL1	30.94685616	27.87269445	22.75591894	21.74593955	21.35295703	18.09072929
HMOX2	25.59388644	30.25105311	15.77398926	18.74649962	16.1660039	12.87634261
CDIP1	3.011045464	2.169730706	2.327309891	1.908734506	2.334128906	2.713609393
RP11-709D24.8	0.0	0.0	0.0	0.0	0.0	0.0
C16orf96	0.055760101	0.0	0.051717998	0.0	0.043224609	0.0
RP11-709D24.5	0.0	0.0	0.0	0.0	0.0	0.0
SUB1P3	0.055760101	0.04172559	0.155153993	0.06816909	0.043224609	0.212832109
UBALD1	18.6238738	18.98514368	17.84270917	17.92847054	17.9814375	15.69636806
MGRN1	89.71800281	84.57777194	74.9910965	78.39445294	67.68973828	52.46311494
RN7SL850P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-709D24.6	0.055760101	0.083451181	0.051717998	0.204507269	0.086449219	0.0
MIR6769A	0.0	0.0	0.0	0.06816909	0.0	0.0
NUDT16L1	41.03943447	38.59617121	30.56533657	35.65243381	18.37045898	13.2487988
ANKS3	9.144656594	9.429983453	11.32624147	8.998319816	11.45452148	10.00310914
RP11-127I20.7	0.0	0.04172559	0.051717998	0.0	0.0	0.0
C16orf71	1.115202024	0.458981495	0.620615971	0.613521806	0.605144531	0.212832109
ZNF500	10.76169953	7.343703928	8.688623594	8.657474368	10.93582617	8.992156618
SEPT12	0.055760101	0.0	0.0	0.06816909	0.043224609	0.0
SMIM22	0.111520202	0.083451181	0.155153993	0.136338179	0.0	0.106416055
RP11-127I20.5	0.055760101	0.083451181	0.051717998	0.0	0.043224609	0.0
ROGDI	26.65332837	28.20649918	10.03329153	10.15719434	8.342349609	6.384963279
GLYR1	108.8437175	107.4016699	96.09203951	93.93700535	81.00291796	77.41767976
RP11-127I20.8	0.0	0.0	0.0	0.0	0.0	0.0
UBN1	57.20986382	51.61455545	40.7537821	41.17413006	38.64280078	33.6806813
PPL	5.687530321	8.720648414	5.533825742	4.703667176	3.587642578	3.671353885
SEC14L5	6.802732345	6.71782007	2.585899879	5.044512624	1.556085937	1.809072929
RP11-165E7.1	0.0	0.0	0.0	0.0	0.0	0.0
NAGPA	3.568646476	4.089107869	3.671977829	2.999439939	3.933439453	4.150226131
ALG1	17.17411117	16.18952911	15.30852729	11.0433925	13.831875	12.55709445
C16orf89	0.0	0.04172559	0.155153993	0.06816909	0.475470703	0.425664219
RP11-10K17.3	0.0	0.0	0.0	0.0	0.0	0.0
EEF2KMT	5.687530321	5.716405898	5.223517756	4.090145371	5.619199218	3.830977967
RP11-10K17.6	0.0	0.04172559	0.0	0.0	0.0	0.0
ENPP7P14	0.0	0.0	0.0	0.0	0.0	0.0
RP11-382N13.6	0.0	0.0	0.0	0.0	0.0	0.0
RP11-382N13.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-420N3.3	0.0	0.0	0.051717998	0.0	0.0	0.0
RP11-420N3.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-382N13.4	0.0	0.0	0.0	0.0	0.0	0.0
AC074051.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-382N13.1	0.0	0.0	0.0	0.0	0.0	0.0
SNRPCP20	0.0	0.0	0.0	0.0	0.0	0.0
RP11-382N13.3	0.0	0.0	0.0	0.0	0.0	0.0
AC074051.2	0.0	0.0	0.0	0.0	0.0	0.0
LINC01570	0.0	0.0	0.0	0.0	0.0	0.0
MIR8065	0.0	0.0	0.0	0.0	0.0	0.0
AC012175.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-19H6.1	0.0	0.0	0.0	0.0	0.0	0.0
RBFOX1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-509E10.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-509E10.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-468I15.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-185J20.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-185J20.2	0.0	0.0	0.0	0.0	0.0	0.0
RNU7-99P	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-457P	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-328P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-545E8.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-26O3.1	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2535I10.1	0.0	0.0	0.0	0.0	0.0	0.0
AC093515.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-279O17.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-279O17.1	0.0	0.0	0.0	0.0	0.0	0.0
AC018767.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-279O17.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-568A19.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-483K5.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-483K5.3	0.0	0.0	0.0	0.0	0.0	0.0
TMEM114	0.0	0.0	0.0	0.0	0.0	0.0
METTL22	8.865856089	8.512020462	8.119725621	8.589305278	10.24423242	8.832532536
RP11-475D10.4	0.0	0.0	0.0	0.0	0.0	0.0
ABAT	56.3177022	55.53676095	35.58198234	52.35386074	30.08432812	26.71042972
RN7SL743P	0.0	0.0	0.0	0.0	0.0	0.0
AC007224.1	0.0	0.0	0.0	0.0	0.0	0.0
RNU7-63P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-475D10.5	0.0	0.0	0.0	0.0	0.0	0.0
TMEM186	7.248813154	7.093350385	7.602545645	6.816908951	6.87271289	4.841930486
PMM2	24.86900513	22.57354446	18.15301715	19.56452869	13.70220117	14.95145568
RP11-152P23.2	0.0	0.04172559	0.0	0.0	0.0	0.0
RP11-77H9.2	1.39400253	1.126590943	1.29294994	1.227043611	1.210289062	1.436616738
CARHSP1	18.735394	20.77934407	19.08394111	14.65635424	17.80853906	17.23940085
RP11-77H9.5	0.0	0.0	0.0	0.0	0.0	0.0
RP11-77H9.6	0.0	0.0	0.0	0.0	0.0	0.0
USP7	191.2571471	188.808297	153.5507348	162.5151094	155.4789199	167.7117021
RP11-77H9.8	0.111520202	0.0	0.103435995	0.0	0.043224609	0.053208027
RP11-473I1.6	0.0	0.0	0.0	0.0	0.0	0.0
C16orf72	61.89371232	49.86208065	44.83950391	51.87667712	46.55290429	44.85436703
RP11-473I1.9	0.0	0.0	0.0	0.0	0.0	0.0
RP11-473I1.5	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P119	0.055760101	0.125176771	0.155153993	0.06816909	0.129673828	0.212832109
RP11-243A14.1	0.0	0.083451181	0.051717998	0.0	0.086449219	0.212832109
LINC01177	0.0	0.0	0.0	0.0	0.0	0.0
LINC01195	0.0	0.0	0.0	0.0	0.0	0.0
RP11-418I22.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-418I22.3	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP403	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP404	0.0	0.0	0.0	0.0	0.0	0.0
RP11-297M9.1	0.0	0.0	0.0	0.0	0.0	0.0
GRIN2A	0.0	0.0	0.0	0.0	0.0	0.0
AC026423.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-895K13.2	0.0	0.0	0.0	0.0	0.0	0.0
IMPDH1P11	0.0	0.0	0.0	0.0	0.0	0.0
RN7SL493P	0.0	0.0	0.0	0.0	0.0	0.0
ATF7IP2	0.0	0.0	0.051717998	0.06816909	0.043224609	0.053208027
RP11-609N14.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-609N14.4	0.111520202	0.125176771	0.155153993	0.272676358	0.216123047	0.0
RNU6-633P	0.0	0.0	0.0	0.0	0.0	0.0
LINC01290	0.111520202	0.083451181	0.0	0.136338179	0.129673828	0.0
EMP2	116.4270913	109.2375959	102.6085072	116.2282976	87.05436327	65.12662544
RP11-27M24.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-27M24.2	0.0	0.0	0.0	0.0	0.0	0.0
TEKT5	0.724881315	0.959688581	0.20687199	0.477183627	0.172898437	0.053208027
RP11-109M19.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-109M19.4	0.0	0.0	0.0	0.0	0.0	0.0
RP11-109M19.5	0.0	0.0	0.0	0.0	0.0	0.0
MTND5P33	0.0	0.0	0.0	0.0	0.0	0.0
MTND4P34	0.0	0.0	0.0	0.0	0.0	0.0
MTND4LP24	0.0	0.0	0.0	0.0	0.0	0.0
MTND3P13	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2318B16.2	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2318B16.1	0.0	0.0	0.0	0.0	0.0	0.0
NUBP1	11.09626014	9.638611405	7.137083667	9.81634889	8.083001952	7.236291716
TVP23A	0.223040405	0.250353543	0.20687199	0.204507269	0.129673828	0.212832109
RP11-876N24.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-876N24.2	0.0	0.0	0.0	0.0	0.0	0.0
CIITA	0.334560607	0.333804724	0.568897973	0.477183627	0.345796875	0.319248164
DEXI	0.892161619	1.251767715	0.982641954	0.613521806	0.69159375	0.638496328
RP11-876N24.3	0.390320708	0.709335038	0.517179976	0.409014537	0.345796875	0.319248164
RP11-876N24.7	0.0	0.0	0.0	0.0	0.0	0.0
RP11-876N24.5	1.784323238	1.919377163	1.758411918	1.772396327	0.69159375	1.170576601
RP11-876N24.4	0.836401518	0.625883857	0.827487961	0.681690895	0.389021484	0.372456191
CLEC16A	26.37452786	26.07849406	33.72013443	39.74257919	14.43701953	16.06882425
RPL7P46	0.0	0.0	0.0	0.0	0.0	0.0
RP11-66H6.4	0.055760101	0.04172559	0.051717998	0.0	0.0	0.0
RP11-66H6.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-396B14.2	0.0	0.0	0.051717998	0.06816909	0.043224609	0.0
HNRNPCP4	0.055760101	0.04172559	0.051717998	0.06816909	0.0	0.053208027
RMI2	7.304573255	8.219941328	16.86006721	10.02085616	7.693980468	7.715163962
SOCS1	1.672803036	1.585572439	2.585899879	2.113241775	2.507027344	1.968697011
TNP2	0.0	0.0	0.0	0.06816909	0.0	0.0
PRM3	0.0	0.0	0.0	0.0	0.0	0.0
PRM2	0.0	0.0	0.0	0.0	0.0	0.0
PRM1	0.0	0.0	0.0	0.0	0.0	0.0
MIR548H2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-485G7.5	0.055760101	0.083451181	0.258589988	0.204507269	0.0	0.159624082
AC009121.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-485G7.6	0.0	0.125176771	0.20687199	0.136338179	0.043224609	0.212832109
AC009121.1	0.0	0.0	0.0	0.0	0.0	0.0
CTD-3088G3.8	1.170962125	2.086279525	1.034359952	0.818029074	1.815433594	2.021905038
CTD-3088G3.4	0.0	0.04172559	0.0	0.06816909	0.0	0.0
CTD-3088G3.6	0.0	0.0	0.0	0.06816909	0.0	0.0
LITAF	59.77482847	78.11030542	37.08180427	37.22032287	47.84964257	50.97329018
SNN	21.57915916	22.65699564	17.32552919	16.42875057	19.75364648	16.81373663
TXNDC11	96.85529576	86.0798932	59.78600521	66.46486227	35.35773047	31.60556823
RP11-490O6.2	0.0	0.0	0.0	0.06816909	0.0	0.106416055
ZC3H7A	58.71538655	62.29630662	56.99323334	62.98823871	45.34261523	52.1970748
RP11-486I11.2	1.170962125	0.375530314	0.672333969	0.409014537	0.432246094	0.212832109
BCAR4	0.0	0.0	0.051717998	0.0	0.043224609	0.053208027
RSL1D1	162.3176546	167.3613435	207.4926063	207.6430467	291.7228886	274.8194611
RP11-166B2.8	0.0	0.0	0.051717998	0.06816909	0.043224609	0.0
GSPT1	297.3128595	333.804724	219.9566437	245.0678768	174.9732187	186.2813037
RP11-166B2.3	0.055760101	0.04172559	0.103435995	0.0	0.043224609	0.0
COX6CP1	0.0	0.166902362	0.0	0.136338179	0.129673828	0.0
RP11-166B2.5	0.0	0.04172559	0.051717998	0.06816909	0.0	0.053208027
AC007216.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-166B2.9	0.0	0.0	0.0	0.0	0.0	0.0
RP11-166B2.1	0.278800506	0.333804724	0.517179976	0.545352716	0.994166016	1.436616738
TNFRSF17	0.055760101	0.0	0.0	0.0	0.0	0.0
UBL5P4	0.0	0.0	0.0	0.0	0.0	0.0
SNX29	12.54602277	10.68175117	11.37795947	11.45240704	10.37390625	10.37556533
RP11-166B2.7	0.0	0.0	0.0	0.0	0.0	0.053208027
RPS23P6	0.0	0.04172559	0.0	0.0	0.0	0.0
RP11-276H1.3	0.0	0.0	0.051717998	0.0	0.0	0.0
RP11-276H1.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-165M1.3	0.0	0.0	0.0	0.0	0.0	0.0
