GeneSymbol	LNCaP_R1881_1	LNCaP_R1881_2	LNCaP_Dox_2	LNCaP_Dox_1	LNCaP_Vehicle_1	LNCaP_Vehicle_2
MIR103A2	0.056269572	0.190082241	0.066415871	0.028767769	0.142736061	0.081575944
RP4-681N20.5	0.663980948	0.468869528	0.6167188	0.556176867	0.603883335	0.448667691
RNF24	56.21330229	53.24837182	21.02536708	21.26897052	49.10120495	46.00883227
FTLP3	0.754012263	0.747656815	0.778014486	0.747961993	0.955233638	1.060487269
RPL21P2	0.101285229	0.114049345	0.094879815	0.086303307	0.131756364	0.091772937
RP11-352D3.2	0.0	0.012672149	0.0	0.019178513	0.010979697	0.040787972
SMOX	7.528868715	6.944337876	18.70081161	20.1086705	6.115691225	6.566863471
LINC01433	0.022507829	0.025344299	0.028463945	0.057535538	0.010979697	0.050984965
ADRA1D	0.011253914	0.0	0.009487982	0.0	0.010979697	0.010196993
RP11-307O10.1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1164C1.2	0.0	0.0	0.0	0.0	0.0	0.0
RPL7AL2	0.0	0.0	0.0	0.0	0.0	0.0
RPS4XP2	0.022507829	0.0	0.028463945	0.009589256	0.021959394	0.020393986
PRNP	86.9927581	87.09568289	82.12796817	80.32920019	103.7251975	103.8563734
PRND	0.0	0.0	0.0	0.0	0.0	0.0
PRNT	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1068H6.1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1068H6.6	0.0	0.025344299	0.028463945	0.019178513	0.010979697	0.010196993
RASSF2	2.655923792	2.927266513	3.244889685	2.886366152	2.975497885	3.048900897
SLC23A2	29.77785743	27.18176048	23.78636971	24.17451518	27.26258763	24.18726732
RP5-1116H23.1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1116H23.6	0.0	0.0	0.0	0.009589256	0.0	0.0
RP5-1116H23.5	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1116H23.4	0.011253914	0.038016448	0.009487982	0.0	0.043918788	0.040787972
RP5-1116H23.3	0.045015657	0.063360747	0.028463945	0.019178513	0.065878182	0.040787972
TMEM230	160.5821042	156.4250123	137.8319078	131.2481512	141.7149491	144.8074971
RNA5SP474	0.033761743	0.0	0.018975963	0.0	0.054898485	0.030590979
PCNA	94.07147024	96.82789363	84.9364107	84.23202751	159.8973273	170.3917525
CDS2	67.50097841	68.20150812	74.59451083	70.61528354	60.01502376	58.47975467
UBE2D3P1	2.475861162	2.179609698	2.315067494	1.860315726	2.382594247	2.416687333
PROKR2	0.0	0.0	0.0	0.009589256	0.0	0.0
RNA5-8SP7	0.0	0.0	0.0	0.0	0.0	0.0
RP5-828H9.4	0.0	0.0	0.018975963	0.0	0.0	0.0
LINC00658	0.0	0.0	0.0	0.0	0.0	0.0
RP5-828H9.1	0.011253914	0.0	0.009487982	0.009589256	0.0	0.0
LINC00654	0.022507829	0.012672149	0.018975963	0.028767769	0.021959394	0.020393986
RP5-1022P6.7	0.0	0.0	0.0	0.009589256	0.0	0.0
RP5-1022P6.4	0.0	0.0	0.0	0.0	0.0	0.0
RPS18P1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1022P6.5	0.0	0.0	0.009487982	0.0	0.0	0.0
GPCPD1	22.38403569	21.58067044	30.24768513	29.34312434	19.06075398	18.844043
EIF4EP1	0.067523486	0.076032896	0.075903852	0.153428101	0.054898485	0.071378951
C20orf196	3.702537829	3.320103145	3.406185371	3.423364506	3.162152734	3.201855792
RNU1-55P	0.0	0.0	0.0	0.0	0.0	0.0
CHGB	0.0	0.012672149	0.037951926	0.057535538	0.010979697	0.020393986
RP5-967N21.2	0.0	0.0	0.009487982	0.0	0.0	0.0
TRMT6	31.27462804	31.1101268	31.21545925	31.93222354	20.0818658	20.19004608
MCM8	40.5591074	44.89742535	44.44170551	43.08452864	43.98466615	39.99260642
RP5-967N21.7	0.0	0.0	0.0	0.0	0.0	0.0
MCM8-AS1	0.067523486	0.063360747	0.12334376	0.076714051	0.043918788	0.040787972
AL035461.1	0.0	0.025344299	0.009487982	0.0	0.0	0.010196993
RP5-967N21.11	0.652727034	0.519558126	0.559790911	0.594533892	0.43918788	0.734183494
RN7SL498P	0.0	0.0	0.009487982	0.0	0.010979697	0.0
CRLS1	123.7255346	121.6526343	104.9180998	106.0955319	50.98971283	54.3703665
LRRN4	0.247586116	0.240770839	0.654670726	0.46987356	0.054898485	0.050984965
RP5-1056H1.2	0.146300887	0.038016448	0.056927889	0.143838845	0.21959394	0.193742866
FERMT1	10.28607774	11.50631166	10.52217152	9.781041446	17.57849488	16.59050756
TARDBPP1	0.0	0.0	0.0	0.0	0.0	0.0
RP4-775C13.1	0.348871346	0.367492333	0.284639446	0.373980996	0.428208183	0.356894754
RP4-775C13.2	0.0	0.0	0.0	0.0	0.0	0.0
RP4-775C13.3	0.0	0.0	0.0	0.0	0.0	0.0
AL109618.1	0.0	0.0	0.0	0.0	0.0	0.0
CASC20	0.011253914	0.0	0.0	0.019178513	0.0	0.010196993
RP5-859D4.3	0.0	0.0	0.0	0.0	0.0	0.0
BMP2	0.0	0.012672149	0.0	0.0	0.032939091	0.010196993
RP4-764O22.1	0.022507829	0.012672149	0.0	0.028767769	0.0	0.0
LINC01428	0.022507829	0.025344299	0.0	0.0	0.0	0.0
RP11-19D2.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-19D2.2	0.0	0.0	0.0	0.0	0.0	0.0
RP5-988G17.1	0.0	0.0	0.0	0.0	0.0	0.0
MIR8062	0.0	0.0	0.0	0.0	0.0	0.0
RN7SL547P	0.0	0.0	0.0	0.0	0.0	0.0
AL031653.1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-836E8.1	0.0	0.0	0.009487982	0.0	0.0	0.0
RP1-209B9.2	0.0	0.0	0.0	0.0	0.0	0.0
HAO1	0.033761743	0.038016448	0.018975963	0.009589256	0.010979697	0.020393986
TMX4	88.09564171	86.8422399	73.85444827	69.88650006	82.18303199	80.87235123
RP5-971N18.3	0.135046972	0.038016448	0.161295686	0.115071076	0.065878182	0.030590979
PHKBP1	0.0	0.0	0.0	0.0	0.0	0.0
PLCB1	5.5594337	6.095303866	3.387209408	3.519257069	8.278691532	7.117501092
PLCB1-IT1	0.0	0.0	0.0	0.0	0.0	0.0
AL031655.1	0.0	0.0	0.0	0.0	0.0	0.0
RNU105B	0.0	0.0	0.0	0.0	0.0	0.0
RP5-859I17.2	0.0	0.0	0.0	0.0	0.0	0.0
RP5-859I17.3	0.0	0.0	0.009487982	0.0	0.021959394	0.010196993
PLCB4	113.8445978	115.1644938	117.6984109	110.1805551	168.2309173	153.4341532
LAMP5-AS1	0.0	0.0	0.0	0.0	0.0	0.0
LAMP5	0.0	0.0	0.0	0.0	0.0	0.0
PAK7	0.090031315	0.050688598	0.199247612	0.115071076	0.10979697	0.193742866
RP5-986I17.2	0.0	0.0	0.0	0.0	0.0	0.0
RP5-839B4.8	0.0	0.0	0.0	0.0	0.0	0.0
ANKEF1	52.25192443	52.75415799	46.46264558	46.1243229	50.19917465	48.85379331
SNAP25-AS1	0.0	0.0	0.028463945	0.009589256	0.0	0.010196993
RP11-416N4.4	0.0	0.0	0.0	0.0	0.0	0.0
RP11-416N4.1	0.0	0.0	0.0	0.0	0.0	0.0
SNAP25	0.022507829	0.012672149	0.0	0.0	0.0	0.010196993
HIGD1AP15	0.0	0.0	0.0	0.0	0.0	0.0
RPL23AP6	0.0	0.0	0.0	0.0	0.0	0.0
SDAD1P2	0.067523486	0.088705046	0.066415871	0.076714051	0.054898485	0.071378951
MKKS	62.18913082	61.54862968	60.25817073	58.79173049	61.3325874	65.98474149
SLX4IP	25.89525697	26.32005432	28.35008883	28.72941193	28.32761824	25.33952752
RP5-1099D15.1	1.102883609	1.140493447	1.366269341	1.246603322	1.416380912	1.356200065
JAG1	166.783011	171.0360006	195.0349484	200.6551885	65.37311589	61.36550368
MIR6870	0.0	0.0	0.0	0.0	0.0	0.0
RP11-103J8.1	0.011253914	0.012672149	0.0	0.009589256	0.010979697	0.010196993
RP1-278O22.1	0.146300887	0.088705046	0.132831741	0.153428101	0.252533031	0.203939859
RP1-278O22.2	0.0	0.012672149	0.028463945	0.019178513	0.0	0.0
RP4-697P8.3	0.0	0.0	0.0	0.0	0.0	0.0
FAT1P1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-103J8.2	0.0	0.0	0.0	0.0	0.0	0.0
C20orf187	0.0	0.0	0.0	0.0	0.0	0.0
RP4-734C18.1	0.146300887	0.114049345	0.075903852	0.038357025	0.0	0.0
RPS11P1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1128N12.3	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1128N12.2	0.0	0.0	0.0	0.0	0.0	0.0
PGAM3P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-268G13.1	0.0	0.0	0.0	0.0	0.0	0.0
LINC00687	0.0	0.0	0.0	0.0	0.0	0.0
RN7SKP111	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1012F16.2	0.0	0.0	0.0	0.0	0.0	0.0
BTBD3	20.92102682	21.11180091	21.45232625	19.96483166	20.99318065	20.35319796
RP4-742J24.2	0.101285229	0.088705046	0.151807705	0.210963639	0.153715758	0.17334888
RP4-796I8.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-102J14.1	0.0	0.0	0.009487982	0.0	0.0	0.0
PA2G4P2	0.663980948	0.64627962	0.417471188	0.36439174	0.614863032	0.571031606
RP5-1069C8.2	0.0	0.012672149	0.0	0.0	0.0	0.0
RP5-1069C8.3	0.0	0.0	0.0	0.009589256	0.0	0.0
RP11-157E14.1	0.0	0.0	0.0	0.0	0.0	0.0
SPTLC3	6.054605933	5.525057142	11.56584949	10.75914559	17.20518519	16.08065791
RP4-718P11.1	0.045015657	0.063360747	0.066415871	0.124660332	0.10979697	0.071378951
ISM1	0.135046972	0.228098689	0.24668752	0.191785126	0.285472122	0.244727831
ISM1-AS1	0.022507829	0.0	0.009487982	0.009589256	0.043918788	0.030590979
RP5-1077I2.3	0.011253914	0.0	0.009487982	0.009589256	0.0	0.0
RP4-585I14.3	0.011253914	0.0	0.009487982	0.019178513	0.032939091	0.010196993
TASP1	17.90497777	18.43797739	44.66941707	44.50373858	13.42816942	13.4906217
GAPDHP2	0.101285229	0.152065793	0.303615409	0.297266946	0.043918788	0.040787972
AL158089.1	0.0	0.0	0.0	0.0	0.0	0.0
ESF1	43.59766428	40.46217306	63.13302913	60.97808093	40.96524948	37.92261685
NDUFAF5	18.36638826	18.83081402	38.27451751	37.68577734	18.35805337	18.50754224
SEL1L2	0.011253914	0.0	0.0	0.0	0.0	0.010196993
AL117333.1	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-278P	0.0	0.0	0.0	0.0	0.0	0.0
MACROD2	0.765266177	0.671623919	1.119581821	1.141121502	1.032091517	1.131866219
RPS3P1	0.022507829	0.0	0.0	0.019178513	0.010979697	0.0
AIMP1P1	0.0	0.0	0.0	0.0	0.010979697	0.0
RN7SL864P	0.011253914	0.0	0.018975963	0.019178513	0.010979697	0.020393986
AL136992.1	0.0	0.0	0.0	0.0	0.0	0.0
FLRT3	0.0	0.0	0.085391834	0.095892563	0.010979697	0.010196993
RNU6-228P	0.011253914	0.0	0.009487982	0.009589256	0.010979697	0.040787972
RNF11B	0.0	0.012672149	0.0	0.0	0.0	0.0
MACROD2-IT1	0.0	0.0	0.0	0.0	0.0	0.010196993
RPS10P2	0.067523486	0.050688598	0.037951926	0.10548182	0.10979697	0.061181958
MACROD2-AS1	0.0	0.0	0.0	0.0	0.021959394	0.0
RP5-974N19.1	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-1159P	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-115P	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP475	0.0	0.0	0.0	0.0	0.0	0.0
RP11-388K2.1	0.0	0.0	0.0	0.0	0.0	0.0
AL121584.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSAP1	0.0	0.0	0.0	0.0	0.0	0.0
PPIAP17	0.0	0.0	0.0	0.0	0.0	0.0
KIF16B	12.79570064	12.7988709	18.82415537	17.44285724	12.7693876	11.87949681
AL118509.1	0.0	0.0	0.0	0.0	0.0	0.0
AL049794.1	0.0	0.0	0.009487982	0.0	0.0	0.0
RP4-777L9.2	1.057867951	0.874378309	1.157533747	1.169889271	0.955233638	1.040093283
RP4-777L9.3	0.056269572	0.012672149	0.056927889	0.009589256	0.043918788	0.040787972
RPLP0P1	0.011253914	0.012672149	0.009487982	0.019178513	0.010979697	0.0
RPL7AL3	0.0	0.0	0.0	0.0	0.0	0.0
RP4-705D16.3	0.022507829	0.050688598	0.047439908	0.019178513	0.032939091	0.010196993
SNRPB2	52.90465147	53.12165032	52.33570615	53.99710233	48.20086979	50.84220694
OTOR	0.0	0.0	0.142319723	0.134249588	0.0	0.0
RP5-1195D24.1	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-27P	0.0	0.0	0.0	0.0	0.0	0.0
RP1-298M8.1	0.0	0.0	0.0	0.0	0.0	0.0
RNU1-131P	0.0	0.0	0.0	0.0	0.0	0.0
PCSK2	0.0	0.0	0.009487982	0.0	0.0	0.0
DYNLT3P1	0.0	0.0	0.0	0.0	0.0	0.0
BFSP1	1.057867951	0.84903401	1.470637138	1.313728116	1.010132123	1.121669226
RPS27AP2	0.011253914	0.0	0.009487982	0.038357025	0.0	0.0
RP11-462D18.4	0.236332202	0.139393643	0.237199538	0.239731408	0.164695455	0.203939859
DSTN	360.5191469	354.5794126	430.4697222	429.6370401	275.6892118	282.9359639
RN7SKP69	0.011253914	0.0	0.009487982	0.028767769	0.010979697	0.030590979
RP11-462D18.2	0.056269572	0.012672149	0.037951926	0.057535538	0.032939091	0.030590979
RRBP1	375.6219	376.5909361	250.2075611	276.1130465	171.0087807	180.1094868
BANF2	0.0	0.0	0.0	0.0	0.0	0.0
AL035045.1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-905G11.3	0.0	0.012672149	0.0	0.0	0.0	0.0
RNU6-192P	0.0	0.0	0.0	0.0	0.0	0.0
SNX5	111.9539402	111.1981111	100.5726043	100.1693715	128.056206	131.4290424
OVOL2	12.50309887	13.12834679	13.28317415	13.68386877	11.55064124	12.8991961
SNORD17	1.62056367	1.761428768	1.688860713	1.505513242	1.778710913	1.764079783
MGME1	26.10908134	27.19443263	34.65010857	34.87612523	39.4061325	41.33860949
PTMAP3	0.191316544	0.177410092	0.303615409	0.210963639	0.120776667	0.224333845
RP4-726N1.2	0.0	0.0	0.0	0.0	0.0	0.0
RPL15P1	0.0	0.0	0.0	0.0	0.0	0.0
RNU7-137P	0.0	0.0	0.0	0.0	0.0	0.0
PET117	7.315044342	6.918993577	6.347459647	6.386444709	6.324305467	6.740212352
CSRP2BP	19.19917792	19.52778224	18.89057124	19.33194074	27.94332884	27.8479878
AL050321.1	0.011253914	0.012672149	0.028463945	0.019178513	0.0	0.020393986
RP4-717M23.2	0.0	0.0	0.0	0.0	0.0	0.0
RN7SL14P	0.0	0.0	0.0	0.0	0.0	0.0
RNU2-56P	0.0	0.0	0.0	0.0	0.0	0.0
ZNF133	14.96770612	14.06608584	15.80697724	16.03323657	16.91971306	17.99769259
RN7SKP74	0.247586116	0.190082241	0.12334376	0.18219587	0.296451819	0.163151887
RP4-568F9.3	0.022507829	0.0	0.009487982	0.019178513	0.0	0.0
RP4-568F9.6	0.033761743	0.025344299	0.009487982	0.019178513	0.010979697	0.0
LINC00851	0.0	0.0	0.0	0.0	0.0	0.0
DZANK1	3.274889082	2.901922215	3.539017112	3.423364506	3.019416673	2.763385094
GCNT1P1	0.078777401	0.076032896	0.161295686	0.095892563	0.10979697	0.071378951
RNA5SP476	0.0	0.0	0.0	0.0	0.0	0.0
POLR3F	28.14603985	28.71509056	26.87945169	25.41152925	24.51766338	24.3606162
AL121893.2	0.022507829	0.114049345	0.151807705	0.10548182	0.087837576	0.030590979
RPL21P3	0.135046972	0.038016448	0.085391834	0.191785126	0.087837576	0.183545873
RBBP9	33.0414926	34.88642732	41.04500812	36.59260211	50.58346404	46.42690898
RPS19P1	0.067523486	0.025344299	0.047439908	0.047946282	0.032939091	0.050984965
SEC23B	460.9828405	455.7538535	302.8848345	306.2904361	253.9164726	253.1811384
AL121893.1	0.033761743	0.025344299	0.047439908	0.009589256	0.010979697	0.0
LINC00493	27.09942581	27.86605655	25.85474968	26.60059703	21.72882035	24.33002522
DTD1	41.268104	39.76520484	33.66335849	33.96514588	39.73552341	42.83756746
RN7SL638P	0.0	0.012672149	0.0	0.0	0.0	0.0
RNU6ATAC34P	0.011253914	0.012672149	0.0	0.009589256	0.0	0.0
DUXAP7	0.011253914	0.0	0.009487982	0.009589256	0.010979697	0.010196993
RP11-379J5.5	0.0	0.0	0.0	0.0	0.0	0.0
EEF1A1P34	0.0	0.0	0.009487982	0.0	0.0	0.010196993
LINC00652	0.630219205	0.557574574	1.015214024	1.102764477	0.395269092	0.387485733
RP5-1068E13.7	2.003196758	1.824789515	2.371995384	2.541152925	1.877528186	1.774276776
C20orf78	0.0	0.0	0.0	0.0	0.010979697	0.0
SCP2D1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-97N19.3	0.033761743	0.0	0.009487982	0.0	0.010979697	0.020393986
AL136090.1	0.0	0.0	0.0	0.0	0.0	0.0
SLC24A3	0.405140917	0.278787287	0.028463945	0.019178513	0.812497577	0.785168459
RP11-97N19.2	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1027G4.3	0.022507829	0.012672149	0.009487982	0.009589256	0.021959394	0.010196993
AL139429.1	0.0	0.0	0.0	0.0	0.0	0.0
RP4-718D20.3	0.0	0.0	0.0	0.0	0.0	0.0
AL121761.1	0.0	0.0	0.0	0.0	0.0	0.0
RP1-122P22.4	0.101285229	0.101377195	0.218223575	0.201374383	0.186654849	0.17334888
RP1-122P22.2	0.596457462	0.595591022	0.664158707	0.584944635	0.790538183	0.611819578
RPL12P12	1.215422752	0.988427654	1.119581821	1.160300015	1.141888487	1.447973001
RP5-999L4.2	0.056269572	0.050688598	0.104367797	0.124660332	0.10979697	0.142757902
RIN2	2.577146391	2.977955111	2.125307864	2.080868621	3.129213643	3.130476841
NAA20	128.5759717	125.1754919	100.3259167	97.17752354	115.7589454	119.2640298
CRNKL1	103.0183322	105.6857261	72.63049865	69.23443063	62.62819164	62.74209773
CFAP61	0.72025052	0.582918873	1.005726043	1.102764477	0.647802123	0.785168459
RP5-1002M8.4	0.0	0.012672149	0.037951926	0.038357025	0.032939091	0.0
RP5-1178H5.2	0.011253914	0.012672149	0.028463945	0.019178513	0.032939091	0.0
RPL17P1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1096J16.1	0.011253914	0.0	0.056927889	0.038357025	0.021959394	0.020393986
RN7SL690P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-470C13.4	0.0	0.0	0.0	0.0	0.0	0.0
INSM1	0.0	0.0	0.0	0.0	0.010979697	0.0
RALGAPA2	60.8386611	59.62246297	25.75986987	24.95124494	50.39680919	44.69342018
EIF4E2P1	0.0	0.0	0.0	0.0	0.0	0.0
LLPHP1	0.0	0.0	0.0	0.0	0.0	0.0
RN7SL607P	0.0	0.0	0.0	0.0	0.0	0.0
MRPS11P1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1177M21.1	0.0	0.0	0.0	0.0	0.0	0.0
LINC00237	0.022507829	0.0	0.0	0.0	0.0	0.0
RPL24P2	2.036958501	1.888150262	2.514315107	2.023333083	2.075162731	2.518657263
KIZ	13.61723639	14.927792	11.18633023	10.70161005	14.76769245	15.15273155
RNA5SP477	0.078777401	0.012672149	0.066415871	0.086303307	0.043918788	0.050984965
RP5-872K7.7	0.022507829	0.038016448	0.066415871	0.057535538	0.032939091	0.020393986
KIZ-AS1	0.112539144	0.076032896	0.12334376	0.115071076	0.043918788	0.050984965
RPS15AP1	0.461410489	0.291459436	0.360543298	0.508230585	0.472126971	0.499652655
ZNF877P	0.0	0.0	0.0	0.0	0.010979697	0.0
RP1-198K11.5	2.172005474	1.850133814	1.622444842	1.889083495	2.184959701	2.488066284
XRN2	165.6688735	167.3737494	133.6666839	130.9988306	169.801014	161.6937175
NKX2-4	0.0	0.0	0.0	0.0	0.0	0.0
RP11-227D2.3	0.0	0.0	0.0	0.0	0.0	0.0
RN7SKP140	0.0	0.0	0.0	0.0	0.0	0.0
RP5-984P4.1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-984P4.6	0.866551407	1.013771953	1.119581821	1.179478527	1.987325156	1.968019643
GSTM3P1	0.0	0.0	0.0	0.0	0.0	0.0
NKX2-2	0.033761743	0.063360747	0.009487982	0.038357025	0.032939091	0.081575944
NKX2-2-AS1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-984P4.4	0.0	0.0	0.0	0.0	0.0	0.020393986
RP1-167O22.1	0.0	0.0	0.0	0.0	0.0	0.010196993
RP5-1065O2.4	0.0	0.0	0.0	0.0	0.0	0.0
Nkx2-2as	0.0	0.0	0.0	0.0	0.0	0.0
PAX1	0.641473119	0.86170616	2.7230507	2.742527307	3.03039637	3.405795651
SLC25A6P1	0.0	0.012672149	0.037951926	0.019178513	0.010979697	0.0
RPL41P1	23.93707587	29.75420681	25.78833381	30.67603097	24.16631308	33.07904519
RP5-1185K9.1	0.022507829	0.0	0.018975963	0.019178513	0.010979697	0.040787972
LINC01432	0.0	0.038016448	0.0	0.0	0.0	0.010196993
RP5-1097P24.1	0.0	0.0	0.0	0.0	0.0	0.0
LINC01427	0.0	0.0	0.0	0.0	0.0	0.0
RP5-828K20.1	0.0	0.012672149	0.009487982	0.009589256	0.010979697	0.0
RP5-1004I9.2	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1004I9.1	0.0	0.0	0.0	0.0	0.0	0.0
LINC00261	0.0	0.0	0.0	0.019178513	0.0	0.0
FOXA2	0.0	0.0	0.0	0.0	0.0	0.0
LINC01384	0.0	0.0	0.0	0.0	0.0	0.0
RP11-359G22.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-359G22.4	0.0	0.0	0.0	0.0	0.0	0.0
KRT18P3	0.0	0.012672149	0.009487982	0.009589256	0.0	0.0
AL158175.1	0.0	0.0	0.0	0.0	0.0	0.0
CYB5P4	0.0	0.0	0.0	0.0	0.0	0.0
RP11-189G24.2	0.0	0.0	0.0	0.009589256	0.010979697	0.0
RP4-753D10.5	0.0	0.0	0.0	0.0	0.0	0.0
RP4-753D10.3	0.0	0.0	0.0	0.0	0.0	0.0
SSTR4	0.0	0.0	0.0	0.0	0.0	0.0
THBD	0.0	0.0	0.028463945	0.009589256	0.021959394	0.020393986
RP4-737E23.6	0.0	0.0	0.0	0.0	0.0	0.0
CD93	0.0	0.0	0.0	0.0	0.0	0.0
LINC00656	0.0	0.0	0.0	0.0	0.0	0.0
RP4-737E23.5	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP478	0.0	0.0	0.0	0.0	0.0	0.0
RP4-737E23.7	0.0	0.0	0.0	0.009589256	0.0	0.0
RP4-737E23.2	0.0	0.0	0.018975963	0.0	0.0	0.0
RP5-851M4.1	0.0	0.0	0.028463945	0.019178513	0.032939091	0.0
RP3-322G13.7	0.146300887	0.088705046	0.227711557	0.163017357	0.230573637	0.142757902
NXT1	11.20889872	10.6699498	9.127438236	9.541310038	10.10132123	11.51240506
LINC01431	0.72025052	0.570246723	1.508589064	1.706887625	0.91131485	0.958517339
GZF1	47.22142471	46.54480478	38.09424586	36.46794178	43.94074736	41.97082306
NAPB	20.70720245	22.15091717	18.57746785	18.09492667	19.92815004	18.64010315
RNA5SP479	0.011253914	0.0	0.018975963	0.019178513	0.0	0.0
CSTL1	0.0	0.0	0.018975963	0.0	0.010979697	0.020393986
CST11	0.0	0.0	0.0	0.0	0.0	0.0
RP3-333B15.5	0.0	0.0	0.0	0.009589256	0.010979697	0.0
CST12P	0.0	0.0	0.0	0.0	0.0	0.0
RP3-333B15.4	0.0	0.0	0.0	0.0	0.0	0.0
RP3-333B15.6	0.0	0.0	0.0	0.0	0.0	0.0
CST8	0.0	0.0	0.0	0.0	0.0	0.0
CST13P	0.0	0.0	0.0	0.0	0.0	0.0
CST9LP1	0.0	0.0	0.0	0.0	0.0	0.0
CST9L	0.0	0.0	0.0	0.0	0.0	0.0
CST9LP2	0.0	0.0	0.0	0.0	0.0	0.0
CST9	0.0	0.0	0.009487982	0.0	0.010979697	0.0
CST3	117.7159443	104.7986756	82.61185522	96.55422188	86.33335745	99.42068144
RP11-218C14.8	0.191316544	0.190082241	0.180271649	0.10548182	0.175675152	0.122363916
RP11-218C14.5	0.0	0.0	0.0	0.0	0.0	0.0
CST4	0.0	0.012672149	0.009487982	0.028767769	0.0	0.0
CST2P1	0.0	0.0	0.0	0.0	0.0	0.0
CST1	0.056269572	0.012672149	0.009487982	0.028767769	0.021959394	0.040787972
CSTP2	0.0	0.0	0.0	0.0	0.0	0.0
XXyac-YX60D10.1	0.0	0.0	0.0	0.0	0.0	0.0
CST2	0.0	0.012672149	0.075903852	0.057535538	0.0	0.0
CST5	0.0	0.0	0.0	0.009589256	0.0	0.0
CSTP1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-831C21.1	0.0	0.0	0.0	0.0	0.0	0.0
GGTLC1	0.0	0.0	0.0	0.0	0.0	0.010196993
POM121L3P	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1100I6.1	0.0	0.0	0.0	0.0	0.0	0.0
FLJ33581	0.011253914	0.0	0.056927889	0.047946282	0.0	0.0
RNU1-23P	0.0	0.0	0.0	0.0	0.0	0.0
RP4-564O4.1	0.0	0.0	0.009487982	0.0	0.0	0.0
GAPDHP53	0.0	0.0	0.0	0.0	0.0	0.0
SYNDIG1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-526K17.2	0.0	0.0	0.0	0.0	0.0	0.0
RP5-860P4.2	0.0	0.0	0.0	0.0	0.0	0.0
RP4-568C11.4	49.75355544	49.54810419	51.97516285	49.22165269	54.95338344	55.15553496
CST7	0.270093945	0.177410092	0.104367797	0.124660332	0.087837576	0.091772937
APMAP	232.5621405	227.3130161	155.4605774	159.9775632	172.1067503	180.4459876
RNU6-1257P	0.011253914	0.0	0.0	0.0	0.0	0.010196993
ACSS1	0.371379174	0.532230275	0.170783668	0.18219587	1.273644851	1.162457198
RP5-1025A1.3	0.0	0.0	0.0	0.0	0.010979697	0.020393986
VSX1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1025A1.2	0.0	0.0	0.0	0.0	0.0	0.0
RP4-738P15.1	0.0	0.0	0.0	0.009589256	0.0	0.0
RP4-738P15.4	0.0	0.0	0.0	0.009589256	0.0	0.030590979
ENTPD6	144.6015458	140.027251	122.0249305	127.6138231	104.0875275	106.8338953
RP4-738P15.6	0.011253914	0.012672149	0.037951926	0.0	0.021959394	0.0
RP5-965G21.3	1.51927844	1.533330078	1.688860713	1.726066137	1.394421518	1.335806079
RP5-965G21.4	0.686488777	0.557574574	1.11009384	1.09317522	0.603883335	0.662804543
PYGB	247.8111945	238.1223595	372.8017705	393.5430793	152.6287679	155.9018255
RP5-965G21.5	0.0	0.0	0.047439908	0.028767769	0.0	0.0
RP5-965G21.6	0.832789664	0.519558126	0.778014486	0.939747119	0.516045759	0.622016571
ABHD12	84.47188128	78.56732633	48.80617702	53.11489075	49.95762131	54.88021615
PPIAP2	0.033761743	0.025344299	0.047439908	0.028767769	0.021959394	0.020393986
GINS1	27.62835979	28.36027038	38.12270981	37.81043767	50.92383465	51.07673778
NINL	1.598055841	1.824789515	2.552267033	2.752116564	8.124975774	8.749019966
